ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ4,4,10791,45,0.7891542315483093,0.886335015296936,0.5177446007728577,0.8175455927848816,0.9732670187950134,0.7968092918395996,0.15330876410007477
ARQ8,8,261,89,0.5472636818885803,0.4029850661754608,0.11940298229455948,0.5124378204345703,0.5970149040222168,0.4358208656311035,0.17057059705257416
ARQ8,8,531,89,0.47097843885421753,0.4742951989173889,0.8540630340576172,0.3698175847530365,0.4029850661754608,0.5144278526306152,0.17446039617061615
ARQ8,8,801,89,0.4759535789489746,0.5970149040222168,0.5953565239906311,0.5555555820465088,0.5373134613037109,0.5522387981414795,0.04453591629862785
ARQ8,8,1071,89,0.8665339946746826,0.8510116338729858,0.8074958324432373,0.5986069440841675,0.7913764715194702,0.7830050468444825,0.09620241075754166
ARQ8,8,1332,89,0.8529353141784668,0.899900496006012,0.6273632049560547,0.9105141162872314,0.9395356774330139,0.8460497856140137,0.11284182965755463
ARQ8,8,1602,89,0.990613579750061,0.8818573951721191,0.8421558737754822,0.9130347967147827,0.6673300266265869,0.8589982986450195,0.10750391334295273
ARQ8,8,1872,89,0.9375787973403931,0.6066334843635559,0.769618570804596,0.6587396264076233,0.7850083112716675,0.7515157699584961,0.11460122466087341
ARQ8,8,2142,89,0.9583084583282471,0.8779767751693726,0.9704809188842773,0.8781425952911377,0.9892537593841553,0.9348324775695801,0.04739182069897652
ARQ8,8,2412,89,0.9153233766555786,0.9588723182678223,0.8617578744888306,0.9190713167190552,0.9001326560974121,0.9110315322875977,0.031363923102617264
ARQ8,8,2682,89,0.9587727785110474,0.9887893795967102,0.8450414538383484,0.9796683192253113,0.8805969953536987,0.930573844909668,0.05728520080447197
ARQ8,8,2952,89,0.9561525583267212,0.7985737919807434,0.8961194157600403,0.8966832756996155,0.6740961670875549,0.844325065612793,0.09899543225765228
ARQ8,8,3222,89,0.9291210770606995,0.7916086316108704,0.8564510941505432,0.9673300385475159,0.927727997303009,0.8944478034973145,0.06267578899860382
ARQ8,8,3492,89,0.9734991788864136,0.9172471165657043,0.8680596947669983,0.8526699542999268,0.9435157775878906,0.9109983444213867,0.04527408629655838
ARQ8,8,3762,89,0.9959204196929932,0.8606301546096802,0.9514427781105042,0.7546932101249695,0.9647760987281799,0.9054925918579102,0.08781371265649796
ARQ8,8,4032,89,0.950812578201294,0.9553233981132507,0.8926368355751038,0.9407296776771545,0.9602653384208679,0.9399535179138183,0.02452016808092594
ARQ8,8,4311,89,0.8289883732795715,0.8461028337478638,0.9151575565338135,0.8863018155097961,0.8177777528762817,0.8588656425476074,0.03651103377342224
ARQ8,8,4581,89,0.9951907396316528,0.8896517157554626,0.7980762720108032,0.9664676785469055,0.725937008857727,0.8750646591186524,0.10115714371204376
ARQ8,8,4851,89,0.9728689789772034,0.7423548698425293,0.8605970144271851,0.9197015166282654,0.8910779356956482,0.8773200988769532,0.07695495337247849
ARQ8,8,5121,89,0.8728690147399902,0.7383416295051575,0.94175785779953,0.8286567330360413,0.7324046492576599,0.8228059768676758,0.07999589294195175
ARQ8,8,5391,89,0.9413930177688599,0.9495522379875183,0.8875953555107117,0.9638142585754395,0.9778772592544556,0.9440464019775391,0.030852455645799637
ARQ8,8,5661,89,0.9564842581748962,0.9773134589195251,0.9290547370910645,0.9798009991645813,0.851442813873291,0.9388193130493164,0.04733571037650108
ARQ8,8,5931,89,0.7833167314529419,0.9421890377998352,0.9194361567497253,0.9587396383285522,0.9188722968101501,0.90451078414917,0.062413837760686874
ARQ8,8,6201,89,0.6320729851722717,0.9927363395690918,0.9524046182632446,0.8636152744293213,0.9666334986686707,0.8814925193786621,0.13204725086688995
ARQ8,8,6471,89,0.909121036529541,0.9431509375572205,0.853698194026947,0.6043117642402649,0.9145605564117432,0.8449685096740722,0.12376612424850464
ARQ8,8,6741,89,0.7288225293159485,0.8997014760971069,0.9450746178627014,0.9663349986076355,0.7697843909263611,0.8619436264038086,0.09533994644880295
ARQ8,8,7002,89,0.9244112968444824,0.8320729732513428,0.9750912189483643,0.8244112730026245,0.9275953769683838,0.8967164993286133,0.05877063050866127
ARQ8,8,7272,89,0.8776782751083374,0.9735655188560486,0.9697180986404419,0.9948921799659729,0.8872636556625366,0.9406235694885254,0.04834488034248352
ARQ8,8,7542,89,0.9414925575256348,0.8205306529998779,0.8736650347709656,0.6946268677711487,0.8902487754821777,0.844112777709961,0.08412709832191467
ARQ8,8,7812,89,0.9734991788864136,0.9953233599662781,0.955588698387146,0.9590049982070923,0.9251077771186829,0.9617048263549804,0.023036286234855652
ARQ8,8,8082,89,0.9859369993209839,0.8540298342704773,0.8697512149810791,0.9830845594406128,0.9429850578308105,0.9271574974060058,0.055635448545217514
ARQ8,8,8352,89,0.886335015296936,0.6290878653526306,0.7917744517326355,0.958109438419342,0.6984411478042603,0.7927495956420898,0.11981844156980515
ARQ8,8,8622,89,0.823184072971344,0.9580762982368469,0.9700829386711121,0.8434826135635376,0.9562520980834961,0.9102155685424804,0.0632801428437233
ARQ8,8,8892,89,0.643980085849762,0.8698175549507141,0.7314759492874146,0.8399999737739563,0.9215588569641113,0.8013664245605469,0.1002790778875351
ARQ8,8,9162,89,0.9745273590087891,0.9635157585144043,0.8747926950454712,0.9966832399368286,0.6067330241203308,0.8832503318786621,0.14434292912483215
ARQ8,8,9432,89,0.9229519367218018,0.9853067994117737,0.990547239780426,0.8300497531890869,0.9305804371833801,0.9318872451782226,0.05787411704659462
ARQ8,8,9711,89,0.9426534175872803,0.9268324971199036,0.7647429704666138,0.8189386129379272,0.8976119160652161,0.8701559066772461,0.06775995343923569
ARQ8,8,9981,89,0.8517081141471863,0.9906467795372009,0.9078938364982605,0.7955887317657471,0.9431840777397156,0.8978042602539062,0.06834285706281662
ARQ8,8,10251,89,0.9467329978942871,0.6767827272415161,0.967694878578186,0.8959535360336304,0.8639469146728516,0.8702221870422363,0.10341676324605942
ARQ8,8,10521,89,0.8684577345848083,0.7358872294425964,0.9200663566589355,0.9195024967193604,0.8533996939659119,0.8594626426696778,0.06732926517724991
ARQ8,8,10791,89,0.9697844386100769,0.981525719165802,0.8416252136230469,0.9016915559768677,0.9202321767807007,0.9229718208312988,0.050393663346767426
ARQ16,16,261,168,0.5157545804977417,0.4013266861438751,0.4112769365310669,0.42288556694984436,0.8988391160964966,0.530016565322876,0.18887600302696228
ARQ16,16,531,168,0.5970149040222168,0.5903814435005188,0.5970149040222168,0.31674957275390625,0.20398010313510895,0.4610281944274902,0.16769440472126007
ARQ16,16,801,168,0.6981757879257202,0.4029850661754608,0.3996683359146118,0.6683250665664673,0.1824212223291397,0.4703150749206543,0.1915910243988037
ARQ16,16,1071,168,0.8569817543029785,0.9682255387306213,0.7365505695343018,0.9433167576789856,0.8548258543014526,0.871980094909668,0.08150150626897812
ARQ16,16,1332,168,0.9478938579559326,0.955522358417511,0.7351906895637512,0.8641459345817566,0.9708457589149475,0.8947196960449219,0.0879816934466362
ARQ16,16,1602,168,0.950878918170929,0.9531011581420898,0.9408954977989197,0.932669997215271,0.9381425976753235,0.9431376457214355,0.007729790173470974
ARQ16,16,1872,168,0.9944278597831726,0.8311442732810974,0.6606965065002441,0.6072636842727661,0.9721724987030029,0.813140869140625,0.157546728849411
ARQ16,16,2142,168,0.8894858956336975,0.8855389952659607,0.9941956996917725,0.948888897895813,0.7907794117927551,0.9017778396606445,0.06855064630508423
ARQ16,16,2412,168,0.9306135773658752,0.8809950351715088,0.8376451134681702,0.9087893962860107,0.8615257143974304,0.8839137077331543,0.03301575779914856
ARQ16,16,2682,168,0.8388723134994507,0.7794693112373352,0.9755555391311646,0.9001326560974121,0.9648092985153198,0.8917678833007813,0.07461139559745789
ARQ16,16,2952,168,0.9946268796920776,0.9422222375869751,0.8279933929443359,0.8647429347038269,0.8648424744606018,0.8988856315612793,0.06065445765852928
ARQ16,16,3222,168,0.9359204173088074,0.9210613369941711,0.9489220380783081,0.9111111164093018,0.9623548984527588,0.9358739852905273,0.018461348488926888
ARQ16,16,3492,168,0.9738308191299438,0.9005306959152222,0.9188722968101501,0.9538308382034302,0.9562520980834961,0.9406633377075195,0.0268400926142931
ARQ16,16,3762,168,0.8522388339042664,0.9215920567512512,0.9694527387619019,0.9648424386978149,0.9666003584861755,0.9349452972412109,0.044956229627132416
ARQ16,16,4032,168,0.9871641993522644,0.9981757998466492,0.632470965385437,0.8290879130363464,0.9523383378982544,0.8798474311828614,0.1375100463628769
ARQ16,16,4311,168,0.9684245586395264,0.9468988180160522,0.9489220380783081,0.9737976789474487,0.835024893283844,0.9346136093139649,0.05089624971151352
ARQ16,16,4581,168,0.9886898994445801,0.9429519176483154,0.9740298390388489,0.8824212551116943,0.9090878963470459,0.9394361495971679,0.03951387107372284
ARQ16,16,4851,168,0.9107462763786316,0.9639800786972046,0.9617578983306885,0.886268675327301,0.955787718296051,0.9357081413269043,0.031459297984838486
ARQ16,16,5121,168,0.9724709987640381,0.9354228973388672,0.9784743189811707,0.9374792575836182,0.869917094707489,0.9387529373168946,0.03864137828350067
ARQ16,16,5391,168,0.8985738158226013,0.9680597186088562,0.843980073928833,0.886135995388031,0.7775787711143494,0.87486572265625,0.06291723251342773
ARQ16,16,5661,168,0.8480265140533447,0.8204311728477478,0.9371476173400879,0.9493864178657532,0.9773465991020203,0.9064676284790039,0.06103236600756645
ARQ16,16,5931,168,0.9086567163467407,0.8207628726959229,0.983781099319458,0.9242454171180725,0.9812935590744019,0.9237479209899903,0.059580858796834946
ARQ16,16,6201,168,0.8614261746406555,0.9884577393531799,0.8555887341499329,0.8381426334381104,0.8458374738693237,0.8778905868530273,0.05585847795009613
ARQ16,16,6471,168,0.9455721378326416,0.8921724557876587,0.9040796160697937,0.9827197194099426,0.9468656778335571,0.9342819213867187,0.03261112421751022
ARQ16,16,6741,168,0.9944278597831726,0.8639469146728516,0.8241127729415894,0.9570149183273315,0.9960198998451233,0.9271044731140137,0.0703883171081543
ARQ16,16,7002,168,0.8589054942131042,0.9944941997528076,0.9851741194725037,0.8487230539321899,0.9641459584236145,0.9302886009216309,0.06329231709241867
ARQ16,16,7272,168,0.9750248789787292,0.9843780994415283,0.99973464012146,0.9949917197227478,0.8984079360961914,0.9705074310302735,0.037053611129522324
ARQ16,16,7542,168,0.976948618888855,0.7729353308677673,0.74394690990448,0.9394029974937439,0.9190381169319153,0.8704544067382812,0.09377571195363998
ARQ16,16,7812,168,0.9659038186073303,0.7551575303077698,0.9452072978019714,0.9730679988861084,0.853233814239502,0.8985140800476075,0.08352403342723846
ARQ16,16,8082,168,0.8765837550163269,0.9558209180831909,0.8714095950126648,0.9085903763771057,0.9723051190376282,0.9169419288635254,0.04086167737841606
ARQ16,16,8352,168,0.8657048344612122,0.9751243591308594,0.9225207567214966,0.9899502396583557,0.8126036524772644,0.9131807327270508,0.06661459058523178
ARQ16,16,8622,168,0.904809296131134,0.9075289964675903,0.9809949994087219,0.7893532514572144,0.8748590350151062,0.8915090560913086,0.06189394369721413
ARQ16,16,8892,168,0.7601326704025269,0.9311110973358154,0.888656735420227,0.9810945391654968,0.9285572171211243,0.8979104995727539,0.07487248629331589
ARQ16,16,9162,168,0.8740962147712708,0.948756217956543,0.9756550788879395,0.8878275156021118,0.9082918763160706,0.9189253807067871,0.03794190287590027
ARQ16,16,9432,168,0.9712769389152527,0.9983748197555542,0.8916085958480835,0.9414593577384949,0.9571807384490967,0.9519801139831543,0.03551700711250305
ARQ16,16,9711,168,0.9236816167831421,0.8940961956977844,0.9624212384223938,0.983781099319458,0.9406965374946594,0.9409353256225585,0.030948525294661522
ARQ16,16,9981,168,0.9687230587005615,0.8134660124778748,0.9323051571846008,0.9393366575241089,0.9337976574897766,0.9175257682800293,0.053681496530771255
ARQ16,16,10251,168,0.9245771169662476,0.9821558594703674,0.8925372958183289,0.9057379961013794,0.7822222113609314,0.8974461555480957,0.06523991376161575
ARQ16,16,10521,168,0.8351907134056091,0.9329352974891663,0.9839469194412231,0.9341956973075867,0.8988059759140015,0.9170148849487305,0.0491025373339653
ARQ16,16,10791,168,0.9415588974952698,0.9311774373054504,0.8493200540542603,0.902553915977478,0.9064676761627197,0.9062156677246094,0.03200880065560341
ARQ32,32,261,326,0.1127694845199585,0.42786070704460144,0.5472636818885803,0.3980099558830261,0.6003316640853882,0.4172471046447754,0.16947779059410095
ARQ32,32,531,326,0.4029850661754608,0.5903814435005188,0.5936982035636902,0.3747926950454712,0.4112769365310669,0.47462687492370603,0.09663303941488266
ARQ32,32,801,326,0.38805970549583435,0.2653399705886841,0.5970149040222168,0.4029850661754608,0.46102818846702576,0.4228855609893799,0.10789380967617035
ARQ32,32,1071,326,0.9176119565963745,0.9018905758857727,0.9203648567199707,0.8988059759140015,0.911575436592102,0.9100497245788575,0.008472434245049953
ARQ32,32,1332,326,0.7977777719497681,0.8030845522880554,0.8543615341186523,0.9367827773094177,0.9120729565620422,0.8608159065246582,0.05611884593963623
ARQ32,32,1602,326,0.9248424768447876,0.9621227383613586,0.8251409530639648,0.9306135773658752,0.820729672908783,0.8926898956298828,0.05836787819862366
ARQ32,32,1872,326,0.9551575183868408,0.8877280354499817,0.6475290060043335,0.9741625189781189,0.9624212384223938,0.8853997230529785,0.1226908266544342
ARQ32,32,2142,326,0.9318076372146606,0.9069651961326599,0.9128689765930176,0.8977445960044861,0.923084557056427,0.9144942283630371,0.0119450893253088
ARQ32,32,2412,326,0.8543615341186523,0.9126036763191223,0.9127694964408875,0.9247761368751526,0.9969485998153687,0.9202919006347656,0.045516736805438995
ARQ32,32,2682,326,0.9855058193206787,0.8978109359741211,0.8961857557296753,0.8961194157600403,0.9033167362213135,0.9157876968383789,0.034958213567733765
ARQ32,32,2952,326,0.91877281665802,0.9732338190078735,0.9751575589179993,0.855688214302063,0.9358540773391724,0.9317412376403809,0.04376247152686119
ARQ32,32,3222,326,0.9757545590400696,0.934925377368927,0.9936981797218323,0.9588391184806824,0.9359204173088074,0.9598275184631347,0.022775141522288322
ARQ32,32,3492,326,0.932338297367096,0.8552570343017578,0.9411940574645996,0.858341634273529,0.8552902340888977,0.8884842872619629,0.03953724727034569
ARQ32,32,3762,326,0.8644776344299316,0.9856052994728088,0.9902487397193909,0.9648092985153198,0.9698507189750671,0.9549983024597168,0.04623899608850479
ARQ32,32,4032,326,0.9038805961608887,0.8385074734687805,0.9910116195678711,0.8953565359115601,0.9772471189498901,0.9212006568908692,0.05625094100832939
ARQ32,32,4311,326,0.9667993187904358,0.983913779258728,0.9893863797187805,0.955854058265686,0.9620563983917236,0.9716020584106445,0.012884455733001232
ARQ32,32,4581,326,0.9202321767807007,0.8015257120132446,0.909187376499176,0.9422885775566101,0.8946600556373596,0.8935788154602051,0.048583149909973145
ARQ32,32,4851,326,0.9166832566261292,0.7703814506530762,0.9481592178344727,0.9120398163795471,0.9773134589195251,0.9049154281616211,0.0712743028998375
ARQ32,32,5121,326,0.9672636985778809,0.9933333396911621,0.9719734787940979,0.9862686395645142,0.8757877349853516,0.9589253425598144,0.04262208193540573
ARQ32,32,5391,326,0.9178772568702698,0.9804975390434265,0.9274958372116089,0.8876948356628418,0.9716749787330627,0.9370480537414551,0.03458724170923233
ARQ32,32,5661,326,0.9500828981399536,0.9470314979553223,0.9846765995025635,0.9756882190704346,0.9247429370880127,0.9564444541931152,0.021454304456710815
ARQ32,32,5931,326,0.8452404737472534,0.9448755979537964,0.9900497794151306,0.983714759349823,0.8530679941177368,0.9233897209167481,0.06260474026203156
